ZIP,raw_incident_count,active_agencies,incidents_per_agency,YEAR
73541,2,1,2.0,2022
73542,284,2,142.0,2022
73543,31,1,31.0,2022
73546,37,1,37.0,2022
73547,33,1,33.0,2022
73550,60,2,30.0,2022
73554,114,2,57.0,2022
73557,9,1,9.0,2022
73560,3,1,3.0,2022
73566,46,1,46.0,2022
73567,17,1,17.0,2022
73570,18,1,18.0,2022
73572,320,2,160.0,2022
73573,124,2,62.0,2022
73601,439,1,439.0,2022
73620,169,2,84.5,2022
73624,42,1,42.0,2022
73628,66,1,66.0,2022
73632,165,2,82.5,2022
73645,3,1,3.0,2022
73648,462,1,462.0,2022
73651,156,2,78.0,2022
73662,182,2,91.0,2022
73663,4,1,4.0,2022
73667,135,1,135.0,2022
73669,30,1,30.0,2022
73701,19,1,19.0,2022
73702,3407,2,1703.5,2022
73717,210,3,70.0,2022
73728,165,2,82.5,2022
73737,247,2,123.5,2022
73738,5,1,5.0,2022
73742,31,1,31.0,2022
73750,406,2,203.0,2022
73754,7,1,7.0,2022
73759,80,2,40.0,2022
73762,26,1,26.0,2022
73763,18,1,18.0,2022
73766,24,1,24.0,2022
73772,341,2,170.5,2022
73773,54,1,54.0,2022
73801,917,2,458.5,2022
73832,100,1,100.0,2022
73834,25,1,25.0,2022
73848,9,1,9.0,2022
73852,62,1,62.0,2022
73858,1,1,1.0,2022
73859,3,1,3.0,2022
73860,25,1,25.0,2022
73932,92,2,46.0,2022
73933,57,2,28.5,2022
73939,17,1,17.0,2022
73942,528,2,264.0,2022
73945,22,1,22.0,2022
73949,9,1,9.0,2022
73951,12,1,12.0,2022
00074,3,1,3.0,2022
74001,2,1,2.0,2022
74002,28,1,28.0,2022
74003,2452,2,1226.0,2022
74008,768,1,768.0,2022
74010,353,1,353.0,2022
74012,3923,1,3923.0,2022
74015,428,1,428.0,2022
74016,135,1,135.0,2022
74017,2270,3,756.6666666666666,2022
74018,187,1,187.0,2022
74020,211,1,211.0,2022
74021,293,1,293.0,2022
74023,464,1,464.0,2022
74026,34,1,34.0,2022
74028,23,1,23.0,2022
74029,253,1,253.0,2022
74030,270,1,270.0,2022
74033,601,1,601.0,2022
74035,114,1,114.0,2022
74036,43,1,43.0,2022
74037,702,2,351.0,2022
74038,13,1,13.0,2022
74039,38,1,38.0,2022
74041,66,1,66.0,2022
74044,129,1,129.0,2022
74047,47,1,47.0,2022
74048,331,2,165.5,2022
74052,45,1,45.0,2022
74053,49,1,49.0,2022
74055,1534,1,1534.0,2022
74056,1703,3,567.6666666666666,2022
74058,303,4,75.75,2022
74059,217,2,108.5,2022
74061,35,1,35.0,2022
74063,1252,1,1252.0,2022
74066,932,1,932.0,2022
74067,576,1,576.0,2022
74070,414,1,414.0,2022
74072,38,1,38.0,2022
74073,86,1,86.0,2022
74074,600,1,600.0,2022
74076,2189,1,2189.0,2022
74078,248,1,248.0,2022
74079,273,2,136.5,2022
74080,13,1,13.0,2022
74084,3,1,3.0,2022
74085,85,1,85.0,2022
74103,39579,2,19789.5,2022
74106,8,1,8.0,2022
74119,50,1,50.0,2022
74301,462,2,231.0,2022
74330,23,1,23.0,2022
74337,147,1,147.0,2022
74338,151,2,75.5,2022
74340,5,1,5.0,2022
74343,23,1,23.0,2022
74344,451,1,451.0,2022
74346,869,2,434.5,2022
74347,35,1,35.0,2022
74350,90,2,45.0,2022
74352,250,1,250.0,2022
74354,471,2,235.5,2022
74355,1082,3,360.6666666666667,2022
74361,1513,2,756.5,2022
74365,123,1,123.0,2022
74366,16,1,16.0,2022
74370,195,2,97.5,2022
74401,630,2,315.0,2022
74402,2995,1,2995.0,2022
74421,42,2,21.0,2022
74426,134,1,134.0,2022
74429,416,1,416.0,2022
74431,10,1,10.0,2022
74432,653,2,326.5,2022
74434,138,1,138.0,2022
74435,34,1,34.0,2022
74436,165,1,165.0,2022
74437,229,1,229.0,2022
74439,89,1,89.0,2022
74441,49,1,49.0,2022
74445,25,1,25.0,2022
74447,1053,4,263.25,2022
74455,44,1,44.0,2022
74462,318,2,159.0,2022
74464,1402,3,467.3333333333333,2022
74465,99,1,99.0,2022
74467,1700,2,850.0,2022
74469,87,1,87.0,2022
74470,48,1,48.0,2022
74501,687,1,687.0,2022
74502,1092,1,1092.0,2022
74523,238,2,119.0,2022
74525,656,3,218.66666666666666,2022
74531,4,1,4.0,2022
74533,5,1,5.0,2022
74536,16,1,16.0,2022
74538,82,2,41.0,2022
74546,9,1,9.0,2022
74547,66,1,66.0,2022
74553,55,1,55.0,2022
74554,120,1,120.0,2022
74561,35,1,35.0,2022
74562,1,1,1.0,2022
74569,7,1,7.0,2022
74571,37,1,37.0,2022
74572,17,1,17.0,2022
74578,338,3,112.66666666666667,2022
74601,2004,2,1002.0,2022
74631,314,1,314.0,2022
74637,30,1,30.0,2022
74641,15,1,15.0,2022
74647,356,2,178.0,2022
74653,200,2,100.0,2022
74701,1882,3,627.3333333333334,2022
74702,1108,1,1108.0,2022
74720,7,1,7.0,2022
74726,49,1,49.0,2022
74727,3,1,3.0,2022
74728,551,1,551.0,2022
74729,12,1,12.0,2022
74730,114,1,114.0,2022
74733,17,1,17.0,2022
74743,588,2,294.0,2022
74745,1075,2,537.5,2022
74756,6,1,6.0,2022
74764,79,1,79.0,2022
74766,5,1,5.0,2022
74801,1250,3,416.6666666666667,2022
74802,2225,1,2225.0,2022
74820,3720,3,1240.0,2022
74825,37,1,37.0,2022
74829,5,1,5.0,2022
74832,5,1,5.0,2022
74834,766,2,383.0,2022
74848,591,3,197.0,2022
74849,48,1,48.0,2022
74851,239,2,119.5,2022
74854,66,1,66.0,2022
74855,62,1,62.0,2022
74859,365,2,182.5,2022
74864,155,1,155.0,2022
74868,389,2,194.5,2022
74872,59,1,59.0,2022
74873,411,1,411.0,2022
74880,27,1,27.0,2022
74881,23,1,23.0,2022
74883,106,1,106.0,2022
74884,573,2,286.5,2022
74901,18,1,18.0,2022
74902,68,1,68.0,2022
74930,2,1,2.0,2022
74936,1,1,1.0,2022
74937,90,1,90.0,2022
74940,13,1,13.0,2022
74941,3,1,3.0,2022
74948,239,1,239.0,2022
74953,1152,2,576.0,2022
74954,260,1,260.0,2022
74955,1474,2,737.0,2022
74956,27,1,27.0,2022
74959,100,1,100.0,2022
74960,672,2,336.0,2022
74962,76,1,76.0,2022
74964,13,1,13.0,2022
74965,158,1,158.0,2022
74966,22,1,22.0,2022
75001,2457,1,2457.0,2022
75002,62,1,62.0,2022
75006,5117,1,5117.0,2022
75009,530,1,530.0,2022
75015,14387,1,14387.0,2022
75019,1024,1,1024.0,2022
75020,991,1,991.0,2022
75028,1333,1,1333.0,2022
75029,6108,1,6108.0,2022
75030,2271,1,2271.0,2022
75032,219,1,219.0,2022
75034,6328,1,6328.0,2022
75042,12798,1,12798.0,2022
75048,585,1,585.0,2022
75051,8623,1,8623.0,2022
75056,2070,1,2070.0,2022
75058,27,1,27.0,2022
75065,286,2,143.0,2022
75068,1049,1,1049.0,2022
75069,105,1,105.0,2022
75071,5894,2,2947.0,2022
75077,386,2,193.0,2022
75078,730,1,730.0,2022
75080,151,1,151.0,2022
75083,4955,1,4955.0,2022
75086,10544,1,10544.0,2022
75087,2071,2,1035.5,2022
75090,3439,2,1719.5,2022
75094,328,1,328.0,2022
75098,1024,1,1024.0,2022
75103,774,2,387.0,2022
75104,1843,1,1843.0,2022
75110,2031,3,677.0,2022
75114,486,1,486.0,2022
75115,2401,1,2401.0,2022
75116,1809,1,1809.0,2022
75119,849,1,849.0,2022
75125,102,1,102.0,2022
75126,793,1,793.0,2022
75134,2318,1,2318.0,2022
75135,61,1,61.0,2022
75140,69,1,69.0,2022
75141,553,1,553.0,2022
75142,1897,2,948.5,2022
75143,182,3,60.666666666666664,2022
75144,39,1,39.0,2022
75146,77,1,77.0,2022
75147,110,1,110.0,2022
75148,7,2,3.5,2022
75149,10342,1,10342.0,2022
75152,60,1,60.0,2022
75154,1247,3,415.6666666666667,2022
75155,49,1,49.0,2022
75159,741,1,741.0,2022
75160,1152,2,576.0,2022
75164,71,1,71.0,2022
75165,3200,2,1600.0,2022
75166,79,1,79.0,2022
75169,79,1,79.0,2022
75172,250,1,250.0,2022
75180,1476,1,1476.0,2022
75189,808,1,808.0,2022
75205,764,2,382.0,2022
75207,626,1,626.0,2022
75211,172,1,172.0,2022
75215,98310,1,98310.0,2022
75244,2257,1,2257.0,2022
75261,1446,1,1446.0,2022
75390,360,1,360.0,2022
75401,1316,1,1316.0,2022
75403,1105,1,1105.0,2022
75407,565,1,565.0,2022
75409,630,1,630.0,2022
75410,16,1,16.0,2022
75414,22,1,22.0,2022
75417,36,1,36.0,2022
75418,369,1,369.0,2022
75426,107,2,53.5,2022
75428,419,1,419.0,2022
75429,134,1,134.0,2022
75432,131,1,131.0,2022
75440,31,2,15.5,2022
75442,117,1,117.0,2022
75446,42,1,42.0,2022
75452,18,1,18.0,2022
75454,263,1,263.0,2022
75455,1322,2,661.0,2022
75457,189,2,94.5,2022
75459,106,1,106.0,2022
75460,2255,3,751.6666666666666,2022
75462,64,1,64.0,2022
75479,9,1,9.0,2022
75482,633,2,316.5,2022
75489,6,1,6.0,2022
75491,3,1,3.0,2022
75494,163,1,163.0,2022
75495,177,1,177.0,2022
75501,3551,3,1183.6666666666667,2022
75551,183,1,183.0,2022
75561,73,1,73.0,2022
75563,254,2,127.0,2022
75569,42,1,42.0,2022
75570,290,1,290.0,2022
75572,34,1,34.0,2022
75601,766,1,766.0,2022
75603,2,1,2.0,2022
75606,5247,1,5247.0,2022
75633,870,2,435.0,2022
75638,192,2,96.0,2022
75644,833,2,416.5,2022
75647,145,1,145.0,2022
75650,65,2,32.5,2022
75652,1580,2,790.0,2022
75656,5,1,5.0,2022
75657,346,2,173.0,2022
75662,16,1,16.0,2022
75663,1274,1,1274.0,2022
75668,25,1,25.0,2022
75670,923,1,923.0,2022
75671,964,1,964.0,2022
75681,6,1,6.0,2022
75683,14,1,14.0,2022
75684,90,1,90.0,2022
75686,331,2,165.5,2022
75691,13,1,13.0,2022
75693,152,1,152.0,2022
75701,35,1,35.0,2022
75702,6435,1,6435.0,2022
75708,98,2,49.0,2022
75710,2385,1,2385.0,2022
75750,28,1,28.0,2022
75751,1711,3,570.3333333333334,2022
75755,56,1,56.0,2022
75756,1,1,1.0,2022
75757,74,1,74.0,2022
75758,56,1,56.0,2022
75759,6,1,6.0,2022
75763,193,2,96.5,2022
75765,34,1,34.0,2022
75766,1038,1,1038.0,2022
75771,184,1,184.0,2022
75773,238,1,238.0,2022
75783,694,2,347.0,2022
75785,1103,2,551.5,2022
75790,109,1,109.0,2022
75791,189,1,189.0,2022
75801,1276,1,1276.0,2022
75831,52,1,52.0,2022
75833,220,1,220.0,2022
75835,715,2,357.5,2022
75840,299,2,149.5,2022
75844,17,1,17.0,2022
75845,243,1,243.0,2022
75860,113,1,113.0,2022
75901,1194,1,1194.0,2022
75902,2863,1,2863.0,2022
75935,656,2,328.0,2022
75939,63,1,63.0,2022
75941,164,1,164.0,2022
75946,14,1,14.0,2022
75948,73,1,73.0,2022
75949,44,1,44.0,2022
75951,865,2,432.5,2022
75961,89,1,89.0,2022
75962,68,1,68.0,2022
75963,1871,1,1871.0,2022
75964,565,1,565.0,2022
75966,184,2,92.0,2022
75968,15,1,15.0,2022
75972,299,2,149.5,2022
75979,335,2,167.5,2022
75980,33,1,33.0,2022
76009,333,1,333.0,2022
76011,24368,1,24368.0,2022
76013,94,1,94.0,2022
76016,44,1,44.0,2022
76020,818,3,272.6666666666667,2022
76021,2722,1,2722.0,2022
76023,13,1,13.0,2022
76028,1863,1,1863.0,2022
76031,2232,2,1116.0,2022
76033,851,1,851.0,2022
76034,596,1,596.0,2022
76036,722,1,722.0,2022
76040,2771,1,2771.0,2022
76043,210,1,210.0,2022
76044,64,1,64.0,2022
76048,1878,2,939.0,2022
76051,2530,1,2530.0,2022
76054,2002,1,2002.0,2022
76055,10,1,10.0,2022
76058,312,1,312.0,2022
76059,202,1,202.0,2022
76060,327,1,327.0,2022
76063,2199,2,1099.5,2022
76064,14,1,14.0,2022
76065,1230,1,1230.0,2022
76067,957,1,957.0,2022
76082,62,1,62.0,2022
76084,192,1,192.0,2022
76086,4116,2,2058.0,2022
76087,375,2,187.5,2022
76092,831,1,831.0,2022
76102,49532,2,24766.0,2022
76104,545,1,545.0,2022
76107,13,1,13.0,2022
76108,933,2,466.5,2022
76109,150,1,150.0,2022
76114,848,4,212.0,2022
76117,947,1,947.0,2022
76118,554,1,554.0,2022
76126,759,1,759.0,2022
76131,63,1,63.0,2022
76135,559,1,559.0,2022
76140,675,2,337.5,2022
76148,836,1,836.0,2022
76179,753,1,753.0,2022
76180,3088,1,3088.0,2022
76201,492,1,492.0,2022
76204,72,1,72.0,2022
76205,8856,2,4428.0,2022
76210,541,1,541.0,2022
76226,126,2,63.0,2022
76227,293,2,146.5,2022
76230,230,1,230.0,2022
76233,13,1,13.0,2022
76234,1489,2,744.5,2022
76240,1638,2,819.0,2022
76247,278,1,278.0,2022
76248,893,1,893.0,2022
76251,273,1,273.0,2022
76258,76,1,76.0,2022
76259,41,1,41.0,2022
76262,676,2,338.0,2022
76266,421,1,421.0,2022
76271,7,1,7.0,2022
76301,7866,1,7866.0,2022
76307,679,2,339.5,2022
76308,31,1,31.0,2022
76351,48,1,48.0,2022
76354,175,1,175.0,2022
76360,70,1,70.0,2022
76365,212,1,212.0,2022
76367,91,1,91.0,2022
76374,117,1,117.0,2022
76380,46,2,23.0,2022
76384,422,2,211.0,2022
76401,838,2,419.0,2022
76402,92,1,92.0,2022
76424,333,2,166.5,2022
76426,296,2,148.0,2022
76430,35,1,35.0,2022
76437,148,1,148.0,2022
76442,467,2,233.5,2022
76444,57,1,57.0,2022
76446,62,1,62.0,2022
76448,215,2,107.5,2022
76450,499,2,249.5,2022
76458,190,2,95.0,2022
76470,84,1,84.0,2022
76483,23,1,23.0,2022
76484,245,1,245.0,2022
76501,4367,1,4367.0,2022
76513,2961,3,987.0,2022
76520,254,2,127.0,2022
76522,2277,1,2277.0,2022
76524,55,1,55.0,2022
76527,36,1,36.0,2022
76528,683,2,341.5,2022
76530,18,1,18.0,2022
76531,128,2,64.0,2022
76537,60,1,60.0,2022
76539,3,1,3.0,2022
76540,20,1,20.0,2022
76541,8219,1,8219.0,2022
76543,220,1,220.0,2022
76548,982,1,982.0,2022
76550,640,2,320.0,2022
76559,129,1,129.0,2022
76567,285,1,285.0,2022
76569,1,1,1.0,2022
76571,52,1,52.0,2022
76574,660,1,660.0,2022
76577,5,1,5.0,2022
76629,17,1,17.0,2022
76634,54,1,54.0,2022
76642,634,2,317.0,2022
76643,626,1,626.0,2022
76645,1114,2,557.0,2022
76651,50,1,50.0,2022
76655,61,1,61.0,2022
76661,242,2,121.0,2022
76665,172,2,86.0,2022
76667,286,1,286.0,2022
76689,43,1,43.0,2022
76691,55,1,55.0,2022
76692,52,1,52.0,2022
76693,48,1,48.0,2022
76701,11037,2,5518.5,2022
76705,785,2,392.5,2022
76706,372,1,372.0,2022
76708,15,1,15.0,2022
76712,208,1,208.0,2022
76715,472,1,472.0,2022
76801,1698,2,849.0,2022
76803,149,1,149.0,2022
76821,150,2,75.0,2022
76825,226,2,113.0,2022
76834,84,2,42.0,2022
76844,85,1,85.0,2022
76849,60,2,30.0,2022
76856,49,1,49.0,2022
76861,3,1,3.0,2022
76866,40,1,40.0,2022
76877,61,1,61.0,2022
76878,29,1,29.0,2022
76902,6726,1,6726.0,2022
76903,475,1,475.0,2022
76909,68,1,68.0,2022
76932,100,1,100.0,2022
76936,36,1,36.0,2022
76941,49,1,49.0,2022
76943,55,1,55.0,2022
76945,63,1,63.0,2022
76950,56,2,28.0,2022
76951,44,1,44.0,2022
77002,105081,3,35027.0,2022
77005,388,2,194.0,2022
77021,3386,1,3386.0,2022
77024,664,3,221.33333333333334,2022
77029,566,2,283.0,2022
77030,553,1,553.0,2022
77032,571,1,571.0,2022
77040,671,1,671.0,2022
77055,125,1,125.0,2022
77058,27,1,27.0,2022
77073,203299,1,203299.0,2022
77090,173,1,173.0,2022
77204,595,1,595.0,2022
77258,261,1,261.0,2022
77301,17814,3,5938.0,2022
77320,750,1,750.0,2022
77338,3474,2,1737.0,2022
77340,1944,1,1944.0,2022
77341,251,1,251.0,2022
77351,1764,2,882.0,2022
77353,202,1,202.0,2022
77356,141,1,141.0,2022
77357,111,1,111.0,2022
77360,160,1,160.0,2022
77372,322,2,161.0,2022
77375,738,1,738.0,2022
77378,428,1,428.0,2022
77379,791,1,791.0,2022
77381,654,2,327.0,2022
77385,181,1,181.0,2022
77401,633,1,633.0,2022
77411,218,1,218.0,2022
77414,2166,3,722.0,2022
77418,527,2,263.5,2022
77422,84,1,84.0,2022
77423,154,1,154.0,2022
77437,1010,1,1010.0,2022
77445,1072,2,536.0,2022
77446,441,2,220.5,2022
77459,1823,1,1823.0,2022
77461,79,1,79.0,2022
77465,118,1,118.0,2022
77466,35,1,35.0,2022
77469,14244,2,7122.0,2022
77471,2024,1,2024.0,2022
77474,254,2,127.0,2022
77477,2495,3,831.6666666666666,2022
77478,2927,1,2927.0,2022
77480,155,1,155.0,2022
77484,86,1,86.0,2022
77485,16,1,16.0,2022
77486,163,2,81.5,2022
77488,1371,2,685.5,2022
77493,1624,1,1624.0,2022
77502,289,1,289.0,2022
77506,8139,1,8139.0,2022
77510,397,2,198.5,2022
77511,1762,2,881.0,2022
77514,1785,1,1785.0,2022
77515,4653,3,1551.0,2022
77521,5699,1,5699.0,2022
77531,904,2,452.0,2022
77535,384,1,384.0,2022
77536,1299,1,1299.0,2022
77539,952,1,952.0,2022
77541,566,3,188.66666666666666,2022
77546,965,1,965.0,2022
77547,361,1,361.0,2022
77551,2606,1,2606.0,2022
77552,3674,1,3674.0,2022
77554,17,1,17.0,2022
77555,302,1,302.0,2022
77563,444,1,444.0,2022
77565,177,1,177.0,2022
77566,1143,1,1143.0,2022
77568,1548,1,1548.0,2022
77571,1541,1,1541.0,2022
77573,3835,1,3835.0,2022
77575,2132,2,1066.0,2022
77578,319,1,319.0,2022
77580,312,2,156.0,2022
77583,257,2,128.5,2022
77584,4597,1,4597.0,2022
77586,709,2,354.5,2022
77587,1381,1,1381.0,2022
77590,3164,1,3164.0,2022
77598,1844,1,1844.0,2022
77611,225,2,112.5,2022
77619,527,1,527.0,2022
77625,645,2,322.5,2022
77627,645,1,645.0,2022
77630,950,3,316.6666666666667,2022
77631,988,1,988.0,2022
77641,2706,1,2706.0,2022
77651,371,1,371.0,2022
77656,267,1,267.0,2022
77657,402,1,402.0,2022
77659,69,1,69.0,2022
77662,370,2,185.0,2022
77701,1151,1,1151.0,2022
77704,10788,1,10788.0,2022
77710,116,1,116.0,2022
77803,1251,1,1251.0,2022
77805,1467,1,1467.0,2022
77830,437,1,437.0,2022
77833,329,1,329.0,2022
77834,910,1,910.0,2022
77836,332,2,166.0,2022
77837,38,1,38.0,2022
77842,4843,1,4843.0,2022
77843,774,1,774.0,2022
77856,222,2,111.0,2022
77859,130,1,130.0,2022
77864,245,2,122.5,2022
77868,536,1,536.0,2022
77879,39,1,39.0,2022
77901,4725,2,2362.5,2022
77954,539,2,269.5,2022
77957,234,2,117.0,2022
77962,40,1,40.0,2022
77963,232,1,232.0,2022
77964,273,2,136.5,2022
77975,4,1,4.0,2022
77978,3,1,3.0,2022
77979,664,3,221.33333333333334,2022
77995,74,1,74.0,2022
00078,354,1,354.0,2022
78003,353,1,353.0,2022
78006,1100,2,550.0,2022
78009,120,1,120.0,2022
78014,40,1,40.0,2022
78015,434,1,434.0,2022
78016,203,1,203.0,2022
78022,92,1,92.0,2022
78023,349,1,349.0,2022
78025,94,1,94.0,2022
78026,1243,2,621.5,2022
78028,1332,2,666.0,2022
78040,85,1,85.0,2022
78041,9176,2,4588.0,2022
78042,444,1,444.0,2022
78052,222,1,222.0,2022
78059,41,1,41.0,2022
78061,342,1,342.0,2022
78064,711,1,711.0,2022
78065,97,1,97.0,2022
78069,23,1,23.0,2022
78076,104,1,104.0,2022
78102,1206,2,603.0,2022
78108,1062,1,1062.0,2022
78109,1738,2,869.0,2022
78112,64,1,64.0,2022
78114,1342,3,447.3333333333333,2022
78118,270,2,135.0,2022
78119,177,1,177.0,2022
78124,9,1,9.0,2022
78130,5509,2,2754.5,2022
78148,1253,1,1253.0,2022
78154,1763,2,881.5,2022
78155,1925,1,1925.0,2022
78163,531,1,531.0,2022
78201,525,1,525.0,2022
78207,154224,2,77112.0,2022
78209,591,2,295.5,2022
78212,119,1,119.0,2022
78213,475,1,475.0,2022
78215,1321,1,1321.0,2022
78219,434,1,434.0,2022
78229,27,1,27.0,2022
78231,139,1,139.0,2022
78232,211,2,105.5,2022
78233,1309,1,1309.0,2022
78238,3045,2,1522.5,2022
78239,860,1,860.0,2022
78249,273,1,273.0,2022
78266,130,1,130.0,2022
78332,2443,2,1221.5,2022
78336,551,1,551.0,2022
78351,3,1,3.0,2022
78355,38,1,38.0,2022
78357,40,1,40.0,2022
78361,92,1,92.0,2022
78362,511,1,511.0,2022
78363,1704,1,1704.0,2022
78364,132,1,132.0,2022
78368,245,1,245.0,2022
78373,457,1,457.0,2022
78374,737,1,737.0,2022
78377,185,2,92.5,2022
78380,749,1,749.0,2022
78382,928,2,464.0,2022
78384,283,1,283.0,2022
78385,110,1,110.0,2022
78387,276,1,276.0,2022
78390,58,1,58.0,2022
78393,25,1,25.0,2022
78401,440,1,440.0,2022
78469,25114,1,25114.0,2022
78501,336,1,336.0,2022
78505,7565,1,7565.0,2022
78516,1409,1,1409.0,2022
78520,9065,1,9065.0,2022
78521,753,1,753.0,2022
78535,141,1,141.0,2022
78537,967,1,967.0,2022
78539,6373,1,6373.0,2022
78541,399,1,399.0,2022
78542,8500,1,8500.0,2022
78543,509,1,509.0,2022
78548,26,1,26.0,2022
78550,4704,2,2352.0,2022
78552,51,1,51.0,2022
78557,373,1,373.0,2022
78559,337,1,337.0,2022
78560,112,1,112.0,2022
78562,52,1,52.0,2022
78566,292,1,292.0,2022
78569,8,1,8.0,2022
78570,1267,1,1267.0,2022
78572,4663,2,2331.5,2022
78573,784,2,392.0,2022
78575,2793,2,1396.5,2022
78576,79,1,79.0,2022
78577,3141,1,3141.0,2022
78578,430,3,143.33333333333334,2022
78580,800,2,400.0,2022
78582,570,2,285.0,2022
78583,68,1,68.0,2022
78584,361,2,180.5,2022
78586,924,1,924.0,2022
78589,1348,1,1348.0,2022
78595,109,1,109.0,2022
78596,3220,1,3220.0,2022
78597,742,1,742.0,2022
78602,3268,2,1634.0,2022
78605,35,1,35.0,2022
78606,91,1,91.0,2022
78610,48,1,48.0,2022
78611,991,2,495.5,2022
78613,2574,1,2574.0,2022
78621,382,1,382.0,2022
78624,566,2,283.0,2022
78626,6323,2,3161.5,2022
78627,33,1,33.0,2022
78629,780,2,390.0,2022
78634,687,1,687.0,2022
78636,147,1,147.0,2022
78640,1883,1,1883.0,2022
78641,1227,1,1227.0,2022
78642,175,1,175.0,2022
78643,594,3,198.0,2022
78644,754,2,377.0,2022
78645,295,2,147.5,2022
78648,211,1,211.0,2022
78653,543,1,543.0,2022
78654,586,1,586.0,2022
78657,122,1,122.0,2022
78660,250,1,250.0,2022
78665,6204,1,6204.0,2022
78666,6859,3,2286.3333333333335,2022
78691,2079,1,2079.0,2022
78703,921,1,921.0,2022
78705,861,1,861.0,2022
78734,488,1,488.0,2022
78738,310,1,310.0,2022
78745,206,1,206.0,2022
78746,210,2,105.0,2022
78767,8354,1,8354.0,2022
78768,67367,1,67367.0,2022
78801,219,1,219.0,2022
78802,1103,1,1103.0,2022
78839,187,1,187.0,2022
78841,518,1,518.0,2022
78852,2864,2,1432.0,2022
78861,906,2,453.0,2022
78873,105,1,105.0,2022
78880,48,1,48.0,2022
78881,40,1,40.0,2022
78934,378,2,189.0,2022
78941,34,1,34.0,2022
78942,480,2,240.0,2022
78945,567,2,283.5,2022
78956,126,1,126.0,2022
78957,190,1,190.0,2022
78959,14,1,14.0,2022
78962,54,1,54.0,2022
79007,577,1,577.0,2022
79008,136,1,136.0,2022
79009,12,1,12.0,2022
79013,147,1,147.0,2022
79014,33,1,33.0,2022
79015,386,1,386.0,2022
79016,36,1,36.0,2022
79018,30,1,30.0,2022
79019,50,1,50.0,2022
79022,202,2,101.0,2022
79027,174,2,87.0,2022
79029,785,3,261.6666666666667,2022
79035,54,1,54.0,2022
79045,734,2,367.0,2022
79056,19,1,19.0,2022
79059,1,1,1.0,2022
79065,116,1,116.0,2022
79066,842,1,842.0,2022
79068,75,2,37.5,2022
79070,312,2,156.0,2022
79072,994,1,994.0,2022
79081,13,1,13.0,2022
79083,2,1,2.0,2022
79086,23,1,23.0,2022
79088,322,2,161.0,2022
79092,5,2,2.5,2022
79095,6,1,6.0,2022
79096,166,1,166.0,2022
79101,17096,2,8548.0,2022
79111,20,1,20.0,2022
79118,632,1,632.0,2022
79178,12,1,12.0,2022
79201,190,2,95.0,2022
79226,50,1,50.0,2022
79235,124,2,62.0,2022
79241,30,1,30.0,2022
79244,21,1,21.0,2022
79245,28,2,14.0,2022
79250,6,1,6.0,2022
79252,83,1,83.0,2022
79257,25,1,25.0,2022
79311,28,1,28.0,2022
79316,400,2,200.0,2022
79322,61,1,61.0,2022
79323,64,1,64.0,2022
79325,67,2,33.5,2022
79329,35,1,35.0,2022
79331,642,2,321.0,2022
79336,889,3,296.3333333333333,2022
79339,276,2,138.0,2022
79346,55,1,55.0,2022
79347,112,2,56.0,2022
79355,67,1,67.0,2022
79356,151,1,151.0,2022
79360,405,2,202.5,2022
79363,65,1,65.0,2022
79364,201,1,201.0,2022
79371,4,1,4.0,2022
79373,188,2,94.0,2022
79382,149,1,149.0,2022
79401,1514,1,1514.0,2022
79409,630,1,630.0,2022
79457,24856,1,24856.0,2022
79501,121,1,121.0,2022
79504,151,2,75.5,2022
79520,68,1,68.0,2022
79521,81,2,40.5,2022
79529,41,1,41.0,2022
79536,47,1,47.0,2022
79545,8,1,8.0,2022
79549,506,2,253.0,2022
79553,80,1,80.0,2022
79556,556,3,185.33333333333334,2022
79563,33,1,33.0,2022
79567,73,1,73.0,2022
79602,370,1,370.0,2022
79604,7566,1,7566.0,2022
79701,8432,3,2810.6666666666665,2022
79714,573,2,286.5,2022
79720,2352,2,1176.0,2022
79731,116,2,58.0,2022
79734,16,1,16.0,2022
79735,128,1,128.0,2022
79738,18,1,18.0,2022
79739,66,1,66.0,2022
79745,143,2,71.5,2022
79754,26,1,26.0,2022
79756,402,2,201.0,2022
79760,1319,2,659.5,2022
79761,6650,1,6650.0,2022
79762,45,1,45.0,2022
79764,12,1,12.0,2022
79772,230,1,230.0,2022
79778,48,1,48.0,2022
79782,250,2,125.0,2022
79787,11,1,11.0,2022
79821,289,1,289.0,2022
79830,98,2,49.0,2022
79832,17,1,17.0,2022
79843,16,2,8.0,2022
79851,21,1,21.0,2022
79903,27299,1,27299.0,2022
79925,799,1,799.0,2022
79927,976,1,976.0,2022
79928,546,1,546.0,2022
79936,634,1,634.0,2022
79938,4920,1,4920.0,2022
79968,177,1,177.0,2022
79998,20,1,20.0,2022
80002,6407,1,6407.0,2022
80012,30469,1,30469.0,2022
80020,3154,1,3154.0,2022
80022,4371,1,4371.0,2022
80026,1554,1,1554.0,2022
80027,789,1,789.0,2022
80031,7788,1,7788.0,2022
80033,3125,1,3125.0,2022
80045,294,1,294.0,2022
80104,1752,1,1752.0,2022
80107,56,1,56.0,2022
80109,3276,1,3276.0,2022
80110,4645,2,2322.5,2022
80111,1806,1,1806.0,2022
80112,7164,2,3582.0,2022
80113,82,1,82.0,2022
80117,58,1,58.0,2022
80123,22,2,11.0,2022
80124,2028,1,2028.0,2022
